Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
FURNESS AVENUE,1.847,2.046,2.327,2.466,2.629,2.799,2.976,3.271,3.571,3.843,4.13,4.435,4.65,4.934,5.209,5.512,5.824,6.15,6.425,6.765,7.091,7.439,7.791,8.106,8.464,8.808,8.816,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
GAISBY LANE,0.895,1.037,1.2,1.378,1.566,1.751,1.937,2.236,2.548,2.838,3.15,3.485,3.721,4.001,4.278,4.576,4.881,5.2,5.428,5.762,6.082,6.421,6.763,7.071,7.418,7.754,7.757,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
GIBRALTAR ROAD,1.477,1.723,2.001,2.238,2.488,2.742,2.999,3.421,3.85,4.237,4.646,5.082,5.391,5.797,6.19,6.623,7.067,7.533,7.935,8.42,8.885,9.383,9.884,10.334,10.845,11.335,11.346,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
GIBSON LANE,2.234,2.595,3.057,3.799,4.622,5.326,5.959,7.999,10.026,12.106,14.176,16.344,17.209,17.782,18.423,18.978,19.577,20.144,18.594,19.234,19.869,20.515,21.206,21.831,22.459,23.079,23.109,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
GILDERSOME,0.825,0.915,1.019,1.14,1.269,1.392,1.513,1.739,1.973,2.199,2.437,2.691,2.848,3.016,3.186,3.362,3.544,3.732,3.793,3.992,4.183,4.384,4.587,4.771,4.976,5.175,5.176,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
GLEADLESS VALLEY,0.953,1.092,1.255,1.43,1.614,1.797,1.983,2.267,2.564,2.839,3.136,3.454,3.688,3.973,4.253,4.556,4.866,5.192,5.453,5.794,6.119,6.464,6.811,7.125,7.479,7.821,7.824,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
GOOLE,2.382,2.777,3.342,4.252,5.273,6.147,6.934,9.477,12.004,14.597,17.178,19.881,20.959,21.673,22.472,23.164,23.911,24.618,22.702,23.5,24.292,25.097,25.958,26.738,27.521,28.294,28.332,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
GRAINTHORPE,1.384,1.534,1.757,2.352,3.019,3.556,4.012,5.731,7.456,9.287,11.109,13.02,13.711,13.975,14.329,14.552,14.807,15.011,13.02,13.289,13.568,13.821,14.114,14.39,14.613,14.853,14.86,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
GREAT COATES,3.291,3.592,4.028,4.382,4.796,5.171,5.525,6.429,7.351,8.286,9.242,10.254,10.747,11.15,11.578,11.986,12.413,12.839,12.404,12.869,13.32,13.784,14.264,14.701,15.165,15.621,15.626,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
GREENHILL,0.815,0.901,1.004,1.119,1.242,1.363,1.484,1.686,1.896,2.093,2.303,2.528,2.681,2.86,3.038,3.228,3.423,3.627,3.761,3.975,4.18,4.396,4.615,4.813,5.035,5.249,5.252,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
